Date,Deaths,Covid Cases,State 
3/24/2020,3,92,Arizona
3/24/2020,0,0,South Carolina
3/24/2020,0,2,South Dakota
3/24/2020,0,44,Arkansas
3/24/2020,0,52,Tennessee
3/24/2020,0,48,Alabama
3/24/2020,1,58,Texas
3/24/2020,0,14,Alaska
3/24/2020,0,42,Utah
3/24/2020,0,3,Wyoming
3/24/2020,1,36,Virginia
3/24/2020,0,4,West Virginia
3/24/2020,2,28,Vermont
3/24/2020,29,1093,Michigan
3/24/2020,0,59,Wisconsin
3/23/2020,3,21,Vermont
3/23/2020,0,93,Missouri
3/23/2020,1,41,Wisconsin
3/23/2020,0,42,Mississippi
3/23/2020,0,18,Maine
3/23/2020,0,44,Maryland
3/23/2020,6,131,Massachusetts
3/23/2020,14,335,Louisiana
3/23/2020,0,5,Kentucky
3/23/2020,0,3,Montana
3/23/2020,0,18,Kansas
3/23/2020,0,42,North Carolina
3/23/2020,1,58,Indiana
3/23/2020,0,2,North Dakota
3/23/2020,3,224,Illinois
3/23/2020,0,2,Nebraska
3/23/2020,0,5,Idaho
3/23/2020,0,13,New Hampshire
3/23/2020,0,15,Iowa
3/23/2020,11,930,New Jersey
3/23/2020,0,8,Hawaii
3/23/2020,0,8,New Mexico
3/23/2020,1,36,Nevada
3/23/2020,2,172,Georgia
3/23/2020,0,5707,New York
3/23/2020,1,341,Florida
3/23/2020,3,91,Ohio
3/23/2020,0,12,Delaware
3/23/2020,0,14,Oklahoma
3/23/2020,1,18,Washington DC
3/23/2020,1,30,Oregon
3/23/2020,5,192,Connecticut
3/23/2020,4,165,Pennsylvania
3/23/2020,1,116,Colorado
3/23/2020,0,197,California
3/23/2020,0,16,Rhode Island
3/23/2020,0,113,Arizona
3/23/2020,2,103,South Carolina
3/23/2020,0,7,South Dakota
3/23/2020,0,9,Arkansas
3/23/2020,2,110,Tennessee
3/23/2020,0,29,Alabama
3/23/2020,3,18,Texas
3/23/2020,0,0,Alaska
3/23/2020,0,76,Utah
3/23/2020,0,4,West Virginia
3/23/2020,3,35,Virginia
3/23/2020,0,2,Wyoming
3/23/2020,11,463,Washington
3/23/2020,21,1240,Michigan
3/23/2020,0,44,Minnesota
3/22/2020,15,186,Washington
3/22/2020,0,17,Missouri
3/22/2020,0,22,Minnesota
3/22/2020,13,799,Michigan
3/22/2020,1,54,Maryland
3/22/2020,4,121,Massachusetts
3/22/2020,4,257,Louisiana
3/22/2020,1,45,Kentucky
3/22/2020,0,9,Kansas
3/22/2020,0,67,Mississippi
3/22/2020,2,75,Indiana
3/22/2020,0,11,Montana
3/22/2020,3,296,Illinois
3/22/2020,0,71,North Carolina
3/22/2020,0,11,Idaho
3/22/2020,0,0,North Dakota
3/22/2020,0,22,Iowa
3/22/2020,0,10,Nebraska
3/22/2020,0,11,Hawaii
3/22/2020,0,10,New Hampshire
3/22/2020,7,587,New Jersey
3/22/2020,9,93,Georgia
3/22/2020,0,0,New Mexico
3/22/2020,1,172,Florida
3/22/2020,2,30,Nevada
3/22/2020,0,11,Delaware
3/22/2020,70,4812,New York
3/22/2020,0,21,Washington DC
3/22/2020,0,104,Ohio
3/22/2020,1,29,Connecticut
3/22/2020,1,14,Oklahoma
3/22/2020,1,112,Colorado
3/22/2020,1,47,Oregon
3/22/2020,3,257,California
3/22/2020,0,108,Pennsylvania
3/22/2020,1,48,Arizona
3/22/2020,0,25,Rhode Island
3/22/2020,0,47,Arkansas
3/22/2020,2,43,South Carolina
3/22/2020,0,14,Alabama
3/22/2020,0,7,South Dakota
3/22/2020,0,8,Alaska
3/22/2020,0,134,Tennessee
3/22/2020,0,1,West Virginia
3/22/2020,0,30,Texas
3/22/2020,0,1,Wyoming
3/22/2020,1,45,Utah
3/22/2020,0,110,Wisconsin
3/22/2020,1,67,Virginia
3/22/2020,0,16,Maine
3/22/2020,0,24,Vermont
3/21/2020,1,80,Wisconsin
3/21/2020,2,26,Missouri
3/21/2020,1,24,Minnesota
3/21/2020,0,60,Mississippi
3/21/2020,0,16,Maine
3/21/2020,0,41,Maryland
3/21/2020,2,112,Massachusetts
3/21/2020,4,107,Louisiana
3/21/2020,1,7,Kentucky
3/21/2020,0,4,Montana
3/21/2020,1,11,Kansas
3/21/2020,0,47,North Carolina
3/21/2020,2,47,Indiana
3/21/2020,0,8,North Dakota
3/21/2020,1,168,Illinois
3/21/2020,0,6,Nebraska
3/21/2020,0,8,Idaho
3/21/2020,0,11,New Hampshire
3/21/2020,0,23,Iowa
3/21/2020,6,437,New Jersey
3/21/2020,0,11,Hawaii
3/21/2020,0,14,New Mexico
3/21/2020,2,15,Nevada
3/21/2020,1,87,Georgia
3/21/2020,9,3254,New York
3/21/2020,2,138,Florida
3/21/2020,2,78,Ohio
3/21/2020,0,7,Delaware
3/21/2020,0,4,Oklahoma
3/21/2020,0,6,Washington DC
3/21/2020,0,0,Oregon
3/21/2020,1,0,Connecticut
3/21/2020,1,103,Pennsylvania
3/21/2020,1,86,Colorado
3/21/2020,4,216,California
3/21/2020,0,14,Rhode Island
3/21/2020,1,39,Arizona
3/21/2020,0,71,South Carolina
3/21/2020,0,0,South Dakota
3/21/2020,0,22,Arkansas
3/21/2020,0,143,Tennessee
3/21/2020,0,43,Alabama
3/21/2020,0,110,Texas
3/21/2020,0,2,Alaska
3/21/2020,0,24,Utah
3/21/2020,0,4,Wyoming
3/21/2020,0,38,Virginia
3/21/2020,0,4,West Virginia
3/21/2020,0,8,Vermont
3/21/2020,10,804,Michigan
3/21/2020,7,194,Washington
3/20/2020,0,4,Montana
3/20/2020,1,30,Mississippi
3/20/2020,0,23,Missouri
3/20/2020,0,40,North Carolina
3/20/2020,3,943,Michigan
3/20/2020,0,4,Maine
3/20/2020,1,42,Maryland
3/20/2020,2,85,Massachusetts
3/20/2020,4,126,Louisiana
3/20/2020,0,5,North Dakota
3/20/2020,0,12,Kentucky
3/20/2020,0,5,Nebraska
3/20/2020,0,10,Kansas
3/20/2020,0,5,New Hampshire
3/20/2020,0,23,Indiana
3/20/2020,3,148,New Jersey
3/20/2020,1,163,Illinois
3/20/2020,0,8,New Mexico
3/20/2020,0,12,Idaho
3/20/2020,0,8,Nevada
3/20/2020,0,7,Iowa
3/20/2020,23,2950,New York
3/20/2020,0,10,Hawaii
3/20/2020,1,50,Ohio
3/20/2020,0,5,Oklahoma
3/20/2020,3,133,Georgia
3/20/2020,0,26,Oregon
3/20/2020,2,130,Florida
3/20/2020,0,83,Pennsylvania
3/20/2020,0,8,Delaware
3/20/2020,1,32,Washington DC
3/20/2020,0,13,Rhode Island
3/20/2020,2,98,Connecticut
3/20/2020,0,21,South Carolina
3/20/2020,1,61,Colorado
3/20/2020,0,3,South Dakota
3/20/2020,2,139,California
3/20/2020,0,74,Tennessee
3/20/2020,0,21,Arizona
3/20/2020,2,51,Texas
3/20/2020,0,34,Utah
3/20/2020,0,50,Arkansas
3/20/2020,0,20,Virginia
3/20/2020,0,13,Alabama
3/20/2020,0,6,Alaska
3/20/2020,2,16,Vermont
3/20/2020,0,1,Wyoming
3/20/2020,12,303,Washington
3/20/2020,3,61,Wisconsin
3/20/2020,0,16,Minnesota
3/20/2020,0,5,West Virginia
3/19/2020,10,333,Washington
3/19/2020,0,2,Montana
3/19/2020,0,16,Mississippi
3/19/2020,1,11,Missouri
3/19/2020,0,34,North Carolina
3/19/2020,5,745,Michigan
3/19/2020,0,10,Maine
3/19/2020,0,22,Maryland
3/19/2020,1,73,Massachusetts
3/19/2020,2,107,Louisiana
3/19/2020,0,9,North Dakota
3/19/2020,0,9,Kentucky
3/19/2020,0,3,Nebraska
3/19/2020,0,18,Kansas
3/19/2020,0,13,New Hampshire
3/19/2020,0,17,Indiana
3/19/2020,6,315,New Jersey
3/19/2020,3,134,Illinois
3/19/2020,0,7,New Mexico
3/19/2020,0,2,Idaho
3/19/2020,1,23,Nevada
3/19/2020,0,9,Iowa
3/19/2020,0,1770,New York
3/19/2020,0,2,Hawaii
3/19/2020,0,31,Ohio
3/19/2020,1,15,Oklahoma
3/19/2020,9,90,Georgia
3/19/2020,0,13,Oregon
3/19/2020,1,76,Florida
3/19/2020,0,52,Pennsylvania
3/19/2020,0,5,Delaware
3/19/2020,0,3,Wyoming
3/19/2020,0,8,Washington DC
3/19/2020,0,17,Rhode Island
3/19/2020,1,28,Connecticut
3/19/2020,0,0,South Carolina
3/19/2020,0,33,Colorado
3/19/2020,0,0,South Dakota
3/19/2020,5,313,California
3/19/2020,0,56,Tennessee
3/19/2020,0,16,Arizona
3/19/2020,1,60,Texas
3/19/2020,0,1,West Virginia
3/19/2020,0,13,Arkansas
3/19/2020,1,17,Virginia
3/19/2020,0,22,Alabama
3/19/2020,0,0,Alaska
3/19/2020,0,7,Vermont
3/19/2020,0,53,Wisconsin
3/19/2020,0,18,Minnesota
3/19/2020,0,15,Utah
3/18/2020,4,289,Washington
3/18/2020,0,38,Wisconsin
3/18/2020,0,23,Minnesota
3/18/2020,0,13,Mississippi
3/18/2020,0,11,Maine
3/18/2020,2,28,Maryland
3/18/2020,2,38,Massachusetts
3/18/2020,2,103,Louisiana
3/18/2020,0,4,Kentucky
3/18/2020,0,2,Montana
3/18/2020,0,1,Kansas
3/18/2020,0,23,North Carolina
3/18/2020,0,9,Indiana
3/18/2020,0,5,North Dakota
3/18/2020,0,129,Illinois
3/18/2020,0,3,Nebraska
3/18/2020,0,2,Idaho
3/18/2020,0,9,New Hampshire
3/18/2020,0,6,Iowa
3/18/2020,3,160,New Jersey
3/18/2020,0,4,Hawaii
3/18/2020,0,5,New Mexico
3/18/2020,1,5,Nevada
3/18/2020,0,51,Georgia
3/18/2020,5,682,New York
3/18/2020,1,128,Florida
3/18/2020,0,21,Ohio
3/18/2020,0,9,Delaware
3/18/2020,0,12,Oklahoma
3/18/2020,0,9,Washington DC
3/18/2020,3,28,Oregon
3/18/2020,0,27,Connecticut
3/18/2020,1,37,Pennsylvania
3/18/2020,1,23,Colorado
3/18/2020,2,128,California
3/18/2020,0,11,Rhode Island
3/18/2020,0,8,Arizona
3/18/2020,0,27,South Carolina
3/18/2020,1,0,South Dakota
3/18/2020,0,11,Arkansas
3/18/2020,0,25,Tennessee
3/18/2020,0,10,Alabama
3/18/2020,1,19,Texas
3/18/2020,0,3,Alaska
3/18/2020,0,12,Utah
3/18/2020,0,5,Wyoming
3/18/2020,0,10,Virginia
3/18/2020,0,1,West Virginia
3/18/2020,0,2,Vermont
3/18/2020,3,872,Michigan
3/18/2020,0,5,Missouri
3/17/2020,0,9,Mississippi
3/17/2020,0,2,Missouri
3/17/2020,0,67,Minnesota
3/17/2020,0,1,Montana
3/17/2020,0,15,Maine
3/17/2020,-2,20,Maryland
3/17/2020,0,21,Massachusetts
3/17/2020,2,22,Louisiana
3/17/2020,0,1,Kentucky
3/17/2020,0,7,North Carolina
3/17/2020,0,4,Kansas
3/17/2020,0,0,North Dakota
3/17/2020,1,6,Indiana
3/17/2020,0,3,Nebraska
3/17/2020,1,66,Illinois
3/17/2020,0,4,New Hampshire
3/17/2020,0,2,Idaho
3/17/2020,2,89,New Jersey
3/17/2020,0,1,Iowa
3/17/2020,0,6,New Mexico
3/17/2020,0,3,Hawaii
3/17/2020,0,10,Nevada
3/17/2020,0,750,New York
3/17/2020,0,25,Georgia
3/17/2020,0,17,Ohio
3/17/2020,2,45,Florida
3/17/2020,0,7,Oklahoma
3/17/2020,0,8,Delaware
3/17/2020,0,8,Oregon
3/17/2020,0,5,Washington DC
3/17/2020,0,20,Pennsylvania
3/17/2020,0,15,Connecticut
3/17/2020,0,29,Colorado
3/17/2020,0,11,Rhode Island
3/17/2020,5,148,California
3/17/2020,0,5,South Carolina
3/17/2020,0,2,Arizona
3/17/2020,0,1,South Dakota
3/17/2020,0,21,Tennessee
3/17/2020,0,0,Arkansas
3/17/2020,1,7,Texas
3/17/2020,0,8,Alabama
3/17/2020,0,12,Utah
3/17/2020,0,2,Alaska
3/17/2020,0,16,Virginia
3/17/2020,0,7,Wyoming
3/17/2020,0,0,West Virginia
3/17/2020,0,2,Vermont
3/17/2020,9,264,Washington
3/17/2020,2,1726,Michigan
3/17/2020,0,27,Wisconsin
3/16/2020,0,2,Mississippi
3/16/2020,0,1,Missouri
3/16/2020,0,0,Montana
3/16/2020,0,453,Michigan
3/16/2020,0,14,Maine
3/16/2020,2,6,Maryland
3/16/2020,0,33,Massachusetts
3/16/2020,0,25,Louisiana
3/16/2020,0,1,North Carolina
3/16/2020,0,5,Kentucky
3/16/2020,0,0,North Dakota
3/16/2020,0,0,West Virginia
3/16/2020,0,1,Nebraska
3/16/2020,1,5,Indiana
3/16/2020,0,0,New Hampshire
3/16/2020,0,29,Illinois
3/16/2020,0,80,New Jersey
3/16/2020,0,0,Idaho
3/16/2020,0,4,New Mexico
3/16/2020,0,4,Iowa
3/16/2020,0,18,Nevada
3/16/2020,0,5,Hawaii
3/16/2020,4,221,New York
3/16/2020,0,14,Ohio
3/16/2020,0,22,Georgia
3/16/2020,0,1,Oklahoma
3/16/2020,0,25,Florida
3/16/2020,0,3,Oregon
3/16/2020,0,2,Delaware
3/16/2020,0,13,Pennsylvania
3/16/2020,0,1,Washington DC
3/16/2020,0,6,Connecticut
3/16/2020,0,2,Rhode Island
3/16/2020,0,0,Colorado
3/16/2020,0,19,Wisconsin
3/16/2020,1,42,California
3/16/2020,0,1,South Dakota
3/16/2020,0,6,Arizona
3/16/2020,0,13,Tennessee
3/16/2020,0,1,Texas
3/16/2020,0,6,Arkansas
3/16/2020,0,11,Utah
3/16/2020,0,16,Alabama
3/16/2020,0,6,Virginia
3/16/2020,0,0,Alaska
3/16/2020,0,0,Wyoming
3/16/2020,0,5,Vermont
3/16/2020,12,300,Washington
3/16/2020,0,51,Minnesota
3/16/2020,1,9,South Carolina
3/16/2020,0,3,Kansas
3/15/2020,6,108,Washington
3/15/2020,0,1,Missouri
3/15/2020,0,38,Minnesota
3/15/2020,0,284,Michigan
3/15/2020,0,4,Mississippi
3/15/2020,0,5,Maryland
3/15/2020,0,14,Wisconsin
3/15/2020,2,39,Louisiana
3/15/2020,0,2,Kentucky
3/15/2020,0,2,Kansas
3/15/2020,0,2,Montana
3/15/2020,0,4,Indiana
3/15/2020,0,9,North Carolina
3/15/2020,0,18,Illinois
3/15/2020,0,0,North Dakota
3/15/2020,0,3,Idaho
3/15/2020,0,3,Nebraska
3/15/2020,0,1,Iowa
3/15/2020,0,6,New Hampshire
3/15/2020,0,0,Hawaii
3/15/2020,1,48,New Jersey
3/15/2020,0,33,Georgia
3/15/2020,0,3,New Mexico
3/15/2020,1,39,Florida
3/15/2020,1,11,Nevada
3/15/2020,0,0,Delaware
3/15/2020,3,205,New York
3/15/2020,0,6,Washington DC
3/15/2020,0,23,Ohio
3/15/2020,0,9,Connecticut
3/15/2020,0,5,Oklahoma
3/15/2020,0,30,Colorado
3/15/2020,0,6,Oregon
3/15/2020,0,41,California
3/15/2020,0,16,Pennsylvania
3/15/2020,0,0,Arizona
3/15/2020,0,1,Rhode Island
3/15/2020,0,4,Arkansas
3/15/2020,0,6,South Carolina
3/15/2020,0,6,Alabama
3/15/2020,0,0,South Dakota
3/15/2020,0,0,Alaska
3/15/2020,0,7,Tennessee
3/15/2020,0,0,West Virginia
3/15/2020,0,5,Texas
3/15/2020,0,1,Wyoming
3/15/2020,0,22,Utah
3/15/2020,0,4,Vermont
3/15/2020,0,0,Maine
3/15/2020,1,15,Virginia
3/15/2020,0,26,Massachusetts
3/14/2020,0,3,Vermont
3/14/2020,0,28,Minnesota
3/14/2020,0,251,Michigan
3/14/2020,0,0,Maine
3/14/2020,0,9,Maryland
3/14/2020,0,2,Missouri
3/14/2020,0,15,Louisiana
3/14/2020,1,3,Kentucky
3/14/2020,1,0,Kansas
3/14/2020,0,3,Indiana
3/14/2020,0,14,Illinois
3/14/2020,0,2,Mississippi
3/14/2020,0,2,Idaho
3/14/2020,0,4,Montana
3/14/2020,0,1,Iowa
3/14/2020,0,8,North Carolina
3/14/2020,0,0,Hawaii
3/14/2020,0,0,North Dakota
3/14/2020,0,24,Georgia
3/14/2020,0,1,Nebraska
3/14/2020,1,27,Florida
3/14/2020,0,1,New Hampshire
3/14/2020,0,2,Delaware
3/14/2020,0,0,New Jersey
3/14/2020,0,0,Washington DC
3/14/2020,0,0,New Mexico
3/14/2020,0,5,Connecticut
3/14/2020,0,12,Nevada
3/14/2020,1,29,Colorado
3/14/2020,0,103,New York
3/14/2020,1,50,California
3/14/2020,0,0,Ohio
3/14/2020,0,3,Arizona
3/14/2020,0,1,Oklahoma
3/14/2020,0,3,Arkansas
3/14/2020,0,0,Oregon
3/14/2020,0,5,Alabama
3/14/2020,0,6,Pennsylvania
3/14/2020,0,0,Alaska
3/14/2020,0,0,Rhode Island
3/14/2020,0,0,West Virginia
3/14/2020,0,1,South Carolina
3/14/2020,0,1,Wyoming
3/14/2020,0,0,South Dakota
3/14/2020,0,0,Virginia
3/14/2020,0,6,Tennessee
3/14/2020,4,156,Washington
3/14/2020,0,12,Texas
3/14/2020,0,0,Utah
3/14/2020,0,15,Massachusetts
3/14/2020,0,0,Wisconsin
3/13/2020,3,217,Washington
3/13/2020,0,1,Missouri
3/13/2020,0,19,Minnesota
3/13/2020,0,243,Michigan
3/13/2020,0,2,Maine
3/13/2020,0,3,Mississippi
3/13/2020,0,15,Massachusetts
3/13/2020,0,22,Louisiana
3/13/2020,0,3,Kentucky
3/13/2020,0,2,Kansas
3/13/2020,0,0,Indiana
3/13/2020,0,0,Montana
3/13/2020,0,7,Illinois
3/13/2020,0,3,North Carolina
3/13/2020,0,0,Idaho
3/13/2020,0,0,North Dakota
3/13/2020,0,2,Iowa
3/13/2020,0,3,Nebraska
3/13/2020,0,0,Hawaii
3/13/2020,0,0,New Hampshire
3/13/2020,1,11,Georgia
3/13/2020,0,20,New Jersey
3/13/2020,0,18,Florida
3/13/2020,0,5,New Mexico
3/13/2020,0,0,Delaware
3/13/2020,0,10,Nevada
3/13/2020,0,0,Washington DC
3/13/2020,0,205,New York
3/13/2020,0,0,Connecticut
3/13/2020,0,8,Ohio
3/13/2020,0,27,Colorado
3/13/2020,0,0,Oklahoma
3/13/2020,0,0,California
3/13/2020,0,11,Oregon
3/13/2020,0,0,Arizona
3/13/2020,0,19,Pennsylvania
3/13/2020,0,3,Arkansas
3/13/2020,0,6,Rhode Island
3/13/2020,0,1,Alabama
3/13/2020,0,2,South Carolina
3/13/2020,0,1,Alaska
3/13/2020,0,1,South Dakota
3/13/2020,0,0,Wyoming
3/13/2020,0,8,Tennessee
3/13/2020,0,3,Vermont
3/13/2020,0,16,Texas
3/13/2020,0,14,Wisconsin
3/13/2020,0,2,Utah
3/13/2020,0,13,Virginia
3/13/2020,0,5,Maryland
3/13/2020,0,0,West Virginia
3/12/2020,0,1,Mississippi
3/12/2020,0,0,Missouri
3/12/2020,0,22,Minnesota
3/12/2020,0,1,Montana
3/12/2020,0,1,Maine
3/12/2020,0,3,Maryland
3/12/2020,0,8,Massachusetts
3/12/2020,0,8,Louisiana
3/12/2020,0,0,Kentucky
3/12/2020,0,5,North Carolina
3/12/2020,0,3,Kansas
3/12/2020,0,1,North Dakota
3/12/2020,0,2,Indiana
3/12/2020,0,5,Nebraska
3/12/2020,0,6,Illinois
3/12/2020,0,2,New Hampshire
3/12/2020,0,0,Idaho
3/12/2020,0,6,New Jersey
3/12/2020,0,1,Iowa
3/12/2020,0,2,New Mexico
3/12/2020,0,0,Hawaii
3/12/2020,0,3,Nevada
3/12/2020,0,9,Georgia
3/12/2020,0,0,New York
3/12/2020,0,4,Florida
3/12/2020,0,1,Ohio
3/12/2020,0,3,Delaware
3/12/2020,0,1,Oklahoma
3/12/2020,0,5,Washington DC
3/12/2020,0,0,Oregon
3/12/2020,0,3,Connecticut
3/12/2020,0,6,Pennsylvania
3/12/2020,0,17,Colorado
3/12/2020,0,8,Rhode Island
3/12/2020,4,45,California
3/12/2020,0,1,South Carolina
3/12/2020,0,0,Arizona
3/12/2020,0,3,South Dakota
3/12/2020,0,6,Arkansas
3/12/2020,0,11,Tennessee
3/12/2020,0,0,Alabama
3/12/2020,0,2,Texas
3/12/2020,0,0,Alaska
3/12/2020,0,2,Utah
3/12/2020,0,1,Wyoming
3/12/2020,0,8,Virginia
3/12/2020,0,0,West Virginia
3/12/2020,0,0,Vermont
3/12/2020,4,179,Washington
3/12/2020,0,205,Michigan
3/12/2020,0,6,Wisconsin
3/11/2020,0,0,Montana
3/11/2020,0,0,Mississippi
3/11/2020,0,0,Missouri
3/11/2020,0,10,Minnesota
3/11/2020,0,0,North Carolina
3/11/2020,0,0,Maine
3/11/2020,0,3,Maryland
3/11/2020,0,0,Massachusetts
3/11/2020,0,5,Louisiana
3/11/2020,0,2,Kentucky
3/11/2020,0,0,North Dakota
3/11/2020,0,0,Kansas
3/11/2020,0,2,Nebraska
3/11/2020,0,4,Indiana
3/11/2020,0,0,New Hampshire
3/11/2020,0,0,Illinois
3/11/2020,1,9,New Jersey
3/11/2020,0,0,Idaho
3/11/2020,0,3,New Mexico
3/11/2020,0,5,Iowa
3/11/2020,0,4,Nevada
3/11/2020,0,0,Hawaii
3/11/2020,0,43,New York
3/11/2020,0,5,Georgia
3/11/2020,0,1,Ohio
3/11/2020,0,1,Wisconsin
3/11/2020,0,0,Oklahoma
3/11/2020,0,1,Delaware
3/11/2020,0,4,Oregon
3/11/2020,0,0,West Virginia
3/11/2020,0,4,Pennsylvania
3/11/2020,0,1,Connecticut
3/11/2020,0,0,Rhode Island
3/11/2020,0,16,Colorado
3/11/2020,0,2,South Carolina
3/11/2020,0,24,California
3/11/2020,0,5,South Dakota
3/11/2020,0,3,Arizona
3/11/2020,0,0,Tennessee
3/11/2020,0,0,Arkansas
3/11/2020,0,8,Texas
3/11/2020,0,0,Alabama
3/11/2020,0,0,Utah
3/11/2020,0,0,Alaska
3/11/2020,0,1,Virginia
3/11/2020,0,0,Wyoming
3/11/2020,0,1,Vermont
3/11/2020,3,134,Washington
3/11/2020,0,139,Michigan
3/11/2020,2,9,Florida
3/11/2020,0,0,Washington DC
3/10/2020,0,5,Virginia
3/10/2020,0,0,Missouri
3/10/2020,0,6,Minnesota
3/10/2020,2,110,Washington
3/10/2020,0,0,Mississippi
3/10/2020,0,1,Maryland
3/10/2020,0,0,Massachusetts
3/10/2020,0,0,Louisiana
3/10/2020,0,2,Kentucky
3/10/2020,0,0,Kansas
3/10/2020,0,0,Montana
3/10/2020,0,4,Indiana
3/10/2020,0,5,North Carolina
3/10/2020,0,12,Illinois
3/10/2020,0,0,North Dakota
3/10/2020,0,0,Idaho
3/10/2020,0,0,Nebraska
3/10/2020,0,5,Iowa
3/10/2020,0,0,New Hampshire
3/10/2020,0,0,Hawaii
3/10/2020,0,4,New Jersey
3/10/2020,0,5,Georgia
3/10/2020,0,0,New Mexico
3/10/2020,0,1,Florida
3/10/2020,0,0,Nevada
3/10/2020,0,0,Delaware
3/10/2020,0,31,New York
3/10/2020,0,4,Washington DC
3/10/2020,0,0,Ohio
3/10/2020,0,1,Connecticut
3/10/2020,0,1,Oklahoma
3/10/2020,0,3,Colorado
3/10/2020,0,1,Oregon
3/10/2020,0,19,California
3/10/2020,0,2,Pennsylvania
3/10/2020,0,1,Arizona
3/10/2020,0,1,Rhode Island
3/10/2020,0,0,Arkansas
3/10/2020,0,0,South Carolina
3/10/2020,0,0,Alabama
3/10/2020,0,0,South Dakota
3/10/2020,0,0,Alaska
3/10/2020,0,4,Tennessee
3/10/2020,0,0,West Virginia
3/10/2020,0,1,Texas
3/10/2020,0,0,Wyoming
3/10/2020,0,1,Utah
3/10/2020,0,0,Vermont
3/10/2020,0,0,Maine
3/10/2020,0,1,Wisconsin
3/10/2020,0,104,Michigan
3/9/2020,0,0,Vermont
3/9/2020,0,3,Minnesota
3/9/2020,0,86,Michigan
3/9/2020,0,0,Maine
3/9/2020,0,2,Maryland
3/9/2020,0,0,Missouri
3/9/2020,0,1,Louisiana
3/9/2020,0,3,Kentucky
3/9/2020,0,0,Kansas
3/9/2020,0,0,Indiana
3/9/2020,0,1,Illinois
3/9/2020,0,0,Mississippi
3/9/2020,0,0,Idaho
3/9/2020,0,0,Montana
3/9/2020,0,3,Iowa
3/9/2020,0,0,North Carolina
3/9/2020,0,1,Hawaii
3/9/2020,0,0,North Dakota
3/9/2020,0,5,Georgia
3/9/2020,0,2,Nebraska
3/9/2020,0,1,Florida
3/9/2020,0,0,New Hampshire
3/9/2020,0,0,Delaware
3/9/2020,0,5,New Jersey
3/9/2020,0,0,Washington DC
3/9/2020,0,0,New Mexico
3/9/2020,0,0,Connecticut
3/9/2020,0,1,Nevada
3/9/2020,0,1,Colorado
3/9/2020,0,37,New York
3/9/2020,0,26,California
3/9/2020,0,3,Ohio
3/9/2020,0,0,Arizona
3/9/2020,0,0,Oklahoma
3/9/2020,0,0,Arkansas
3/9/2020,0,0,Oregon
3/9/2020,0,0,Alabama
3/9/2020,0,4,Pennsylvania
3/9/2020,0,0,Alaska
3/9/2020,0,1,Rhode Island
3/9/2020,0,0,West Virginia
3/9/2020,0,5,South Carolina
3/9/2020,0,0,Wyoming
3/9/2020,0,0,South Dakota
3/9/2020,4,61,Washington
3/9/2020,0,0,Tennessee
3/9/2020,0,1,Virginia
3/9/2020,0,4,Texas
3/9/2020,0,0,Utah
3/9/2020,0,0,Massachusetts
3/9/2020,0,0,Wisconsin
3/8/2020,0,1,Missouri
3/8/2020,0,0,Minnesota
3/8/2020,0,40,Michigan
3/8/2020,0,0,Mississippi
3/8/2020,0,0,Maryland
3/8/2020,0,0,Massachusetts
3/8/2020,0,0,Louisiana
3/8/2020,0,0,Kentucky
3/8/2020,0,1,Kansas
3/8/2020,0,0,Montana
3/8/2020,0,1,Indiana
3/8/2020,0,0,North Carolina
3/8/2020,0,0,Illinois
3/8/2020,0,0,North Dakota
3/8/2020,0,0,Idaho
3/8/2020,0,0,Nebraska
3/8/2020,0,0,Iowa
3/8/2020,0,2,New Hampshire
3/8/2020,0,0,Hawaii
3/8/2020,0,2,New Jersey
3/8/2020,0,1,Georgia
3/8/2020,0,0,New Mexico
3/8/2020,0,3,Florida
3/8/2020,0,0,Nevada
3/8/2020,0,0,Delaware
3/8/2020,0,29,New York
3/8/2020,0,1,Washington DC
3/8/2020,0,0,Ohio
3/8/2020,0,1,Connecticut
3/8/2020,0,0,Oklahoma
3/8/2020,0,0,Colorado
3/8/2020,0,7,Oregon
3/8/2020,0,19,California
3/8/2020,0,2,Pennsylvania
3/8/2020,0,0,Arizona
3/8/2020,0,0,Rhode Island
3/8/2020,0,0,Arkansas
3/8/2020,0,0,South Carolina
3/8/2020,0,0,Alabama
3/8/2020,0,0,South Dakota
3/8/2020,0,0,Alaska
3/8/2020,0,2,Tennessee
3/8/2020,0,0,Wyoming
3/8/2020,0,0,Texas
3/8/2020,0,0,West Virginia
3/8/2020,0,0,Utah
3/8/2020,0,0,Wisconsin
3/8/2020,0,2,Virginia
3/8/2020,0,0,Vermont
3/8/2020,0,0,Maine
3/8/2020,4,61,Washington
3/7/2020,0,0,Virginia
3/7/2020,0,0,Missouri
3/7/2020,0,1,Minnesota
3/7/2020,0,30,Michigan
3/7/2020,0,0,Mississippi
3/7/2020,0,0,Maryland
3/7/2020,0,0,Massachusetts
3/7/2020,0,0,Louisiana
3/7/2020,0,1,Kentucky
3/7/2020,1,38,Washington
3/7/2020,0,0,Montana
3/7/2020,0,0,Indiana
3/7/2020,0,0,North Carolina
3/7/2020,0,0,Wisconsin
3/7/2020,0,0,North Dakota
3/7/2020,0,0,Idaho
3/7/2020,0,1,Nebraska
3/7/2020,0,0,Iowa
3/7/2020,0,0,New Hampshire
3/7/2020,0,0,Hawaii
3/7/2020,0,3,New Jersey
